,Demand,Back-up share,Demand share
267,2919.6000000000004,0.7489829270836955,0.7387128442316839
268,2882.1,0.6447802675004342,0.7333028013128768
269,1884.8,0.6441961815163254,0.6418219461697722
270,1868.8000000000002,0.6147654732167638,0.6395225482345374
271,1659.5,0.5901633658215116,0.6113870140587697
272,1602.2,0.5735842511490764,0.6020931587155447
273,1359.8,0.5751307902851401,0.565038893690579
274,1338.3,0.5422566177117228,0.5584743464018194
275,1150.3,0.527341056406013,0.5202199730460659
276,976.1,0.5020818875780708,0.47883247485896496
277,37.5,0.38967095604110885,0.03386157388595422
278,189.8,0.40857345831961606,0.1504164586354739
279,203.89999999999998,0.42097601435414794,0.1602017646550437
280,381.79999999999995,0.4293340728671958,0.2638489606368863
281,607.0999999999999,0.44962127121141215,0.363091571323481
282,746.3,0.4493428685217572,0.41034579454668413
283,760.5999999999999,0.47711176368975644,0.4180269304754053
284,912.6,0.48483024745990716,0.4621367876277383
285,1103.1999999999998,0.5209222886421861,0.5133096655018866
286,1122.9,0.5257121336620104,0.5142990619961895
287,1209.0,0.5342012812564578,0.4327160538013873
288,1200.0,0.46797688661292,0.42664846299891207
289,1130.6,0.4589101520086862,0.40973566142628304
290,1033.8,0.44493361528061837,0.3892260658725019
291,1030.6,0.4459816462736374,0.38819372772952243
292,892.5999999999999,0.4294723674837993,0.3548555094836188
293,738.8,0.4191210171620635,0.3126547298126526
294,724.2,0.39606203171284193,0.30762042307365556
295,620.3,0.3948193022770002,0.2778076351193995
296,412.70000000000005,0.3701326858034863,0.20238825000613
297,224.5,0.35752787939840597,0.12181688940979853
298,50.099999999999994,0.33934504034171803,0.029724822897013274
299,104.10000000000002,0.4362014198677336,0.06214146286137263
300,965.4,0.43679038922259644,0.3732139543514567
301,1140.6,0.4587092417184713,0.4133821882508997
302,1306.0,0.46975645405258415,0.44556803100553044
303,1325.0,0.5098445595854922,0.45367390262274876
304,1516.5,0.511049723756906,0.48582412301777994
305,1712.7,0.5357142857142857,0.5175977805581243
306,1728.2,0.5513602979207614,0.5202726298423708
307,1852.3,0.5527273982294777,0.5334059016468975
308,2083.7999999999997,0.5776442808528369,0.5649205944706207
309,2942.2,0.683922194098679,0.6442134211494334
310,2694.6000000000004,0.6506492604680231,0.621127461827838
311,2663.2999999999997,0.6488065228351384,0.621654867525168
312,2383.1,0.6129266772831129,0.5936497339524502
313,2032.5,0.5726933185779499,0.5566937458573221
314,2036.8,0.5728464225196251,0.5576240746419028
315,1814.8,0.5446322222030416,0.5277744656966954
316,1816.3000000000002,0.4966073530429965,0.4718618317477307
317,1834.5,0.5247303637276458,0.4762053095139825
318,2042.0,0.5206271349741614,0.5009997914545432
319,2358.4,0.5631307429087561,0.5387906908738671
320,2460.7,0.5939379276975185,0.550125419742543
321,2564.7,0.5891694734821382,0.5586595829494141
322,2908.6,0.6348576358930111,0.5898720314749843
323,2086.4,0.5322892231268112,0.5079043589606268
324,1909.9,0.5280155574462174,0.48637195906112574
325,1916.7,0.5057805972994991,0.4847582025984274
326,1870.9,0.48698891169014813,0.47691880220959554
327,1750.6,0.4866445228703896,0.46193142537482784
328,1605.8999999999999,0.4777389133988364,0.4415173085012495
329,1613.9,0.4716084785875931,0.4408033278070178
330,1530.8,0.4562961934834658,0.42849785023289144
331,1520.0,0.439284648730234,0.42548545931435255
332,1362.0,0.4353845088945802,0.39912321830457614
333,1191.7,0.4122423485321674,0.3668281691528199
334,1051.1,0.4116327985120031,0.339089674395197
335,1016.1,0.3889605634785034,0.3311519433707689
336,967.0,0.38566148266964223,0.3202771540046237
337,895.8000000000001,0.27167690225876967,0.2971321670945529
338,48.89999999999999,0.2879798957431274,0.023057010698641568
339,197.6,0.2917546836582748,0.08743981874822995
340,333.8,0.3099760629595825,0.1394266715119315
341,337.7,0.32030693911564034,0.1406374286297325
342,449.5,0.3236162170558691,0.1780416605603064
343,624.2,0.34259936600829066,0.23238671054786975
344,776.1,0.3617437905802329,0.2731419239946787
345,966.9,0.36986179224253235,0.3200225064954408
346,999.2,0.4043980618710399,0.3273318132976911
347,1204.0,0.4161979752530933,0.36950083628719177
348,674.6,0.6463127252564458,1.0053351613960837
349,23.599999999999966,0.500052841089231,0.3917662682602919
350,53.30000000000001,0.5076142131979695,0.6056129985228953
351,36.099999999999994,0.5037739768714078,0.4791611361826388
352,37.30000000000001,0.5045839939339629,0.4935168033871393
353,38.30000000000001,0.5051272312951007,0.4906482193184731
354,49.0,0.5050557607922715,0.5693040548390845
355,41.39999999999998,0.5054070030251399,0.5392029174264126
356,33.0,0.5037879444550387,0.4278490859587709
357,45.0,0.5055169312718343,0.5311614730878186
358,31.400000000000034,0.5030902134584423,0.4395912081758369
359,32.200000000000045,0.5074032686129348,0.5021834061135374
360,44.10000000000002,0.5074842324150612,0.5346102557885807
361,45.0,0.5069418127949841,0.5412557132547507
362,31.0,0.5033650176923611,0.4504504504504505
363,32.5,0.5066896849374191,0.12987012987012986
